10,363
10.02062,400
10.04124,371
10.06185,380
10.08247,417
10.10309,348
10.12371,380
10.14433,348
10.16495,327
10.18556,344
10.20618,378
10.2268,374
10.24742,373
10.26804,359
10.28866,354
10.30927,353
10.32989,372
10.35051,352
10.37113,339
10.39175,342
10.41236,353
10.43298,385
10.4536,369
10.47422,373
10.49484,346
10.51546,350
10.53607,340
10.55669,369
10.57731,367
10.59793,358
10.61855,343
10.63916,384
10.65978,381
10.6804,378
10.70102,360
10.72164,315
10.74226,377
10.76287,354
10.78349,324
10.80411,318
10.82473,347
10.84535,342
10.86597,376
10.88658,341
10.9072,332
10.92782,319
10.94844,363
10.96906,355
10.98967,365
11.01029,325
11.03091,318
11.05153,340
11.07215,351
11.09277,348
11.11338,348
11.134,312
11.15462,329
11.17524,304
11.19586,346
11.21648,314
11.23709,326
11.25771,325
11.27833,355
11.29895,349
11.31957,312
11.34018,305
11.3608,346
11.38142,344
11.40204,382
11.42266,363
11.44328,322
11.46389,346
11.48451,330
11.50513,338
11.52575,322
11.54637,314
11.56699,329
11.5876,358
11.60822,329
11.62884,347
11.64946,309
11.67008,316
11.69069,352
11.71131,313
11.73193,307
11.75255,338
11.77317,342
11.79379,308
11.8144,340
11.83502,329
11.85564,304
11.87626,311
11.89688,333
11.91749,326
11.93811,329
11.95873,314
11.97935,305
11.99997,326
12.02059,304
12.0412,325
12.06182,284
12.08244,318
12.10306,328
12.12368,295
12.1443,277
12.16491,307
12.18553,323
12.20615,305
12.22677,325
12.24739,323
12.268,334
12.28862,321
12.30924,335
12.32986,323
12.35048,299
12.3711,327
12.39171,338
12.41233,316
12.43295,350
12.45357,326
12.47419,304
12.49481,346
12.51542,323
12.53604,342
12.55666,319
12.57728,347
12.5979,349
12.61851,303
12.63913,320
12.65975,310
12.68037,304
12.70099,330
12.72161,305
12.74222,316
12.76284,316
12.78346,313
12.80408,287
12.8247,271
12.84531,297
12.86593,324
12.88655,312
12.90717,272
12.92779,339
12.94841,293
12.96902,306
12.98964,324
13.01026,317
13.03088,333
13.0515,302
13.07212,295
13.09273,339
13.11335,326
13.13397,321
