150.125,10.4732
153.321,25.5365
156.516,10.6084
159.71,-8.31119
162.902,-7.22205
166.092,-12.1235
169.282,18.9832
172.471,14.0988
175.657,-0.77598
178.845,14.3576
182.031,5.50026
185.213,0.65256
188.397,15.8134
191.578,-5.01596
194.76,-3.83671
197.938,-6.64769
201.116,6.55057
204.294,-18.2424
207.469,-15.0256
210.643,8.20047
213.816,-4.56414
216.988,12.6805
220.161,-8.06595
223.331,-2.80265
226.5,-5.53005
229.668,-22.2482
232.834,-0.95702
235.998,-9.65615
239.162,-10.3465
242.325,6.97234
245.488,-15.6996
248.649,-10.3624
251.807,4.98437
254.966,-7.66019
258.124,-12.2957
261.279,5.07825
264.435,8.46075
267.587,3.85259
270.741,-2.74708
273.891,14.6625
277.043,-13.9196
280.191,-18.4925
283.339,-7.05674
286.485,0.38762
289.632,3.84017
292.776,-4.69842
295.919,4.77141
299.061,16.2496
302.202,3.7361
305.342,5.23081
308.48,16.7337
311.618,-3.75539
314.755,15.7636
317.89,7.29042
321.023,36.8254
324.156,38.3679
327.288,5.91806
330.42,25.4758
333.548,-0.95863
336.677,4.61407
339.803,10.1944
342.93,11.7817
346.054,23.3764
349.179,2.9779
352.301,10.5867
355.422,8.20229
358.543,11.8245
361.662,-10.5464
364.779,-6.91074
367.896,8.73145
371.011,6.38004
374.126,8.03492
377.239,23.696
380.352,7.36317
383.463,7.03634
386.573,26.7154
389.682,8.40024
392.79,10.0908
395.897,21.7869
399.001,33.4887
402.106,49.1956
405.21,50.9078
408.311,42.6254
411.413,42.3478
414.512,60.0754
417.611,79.8076
420.708,79.5447
423.803,105.286
426.9,175.032
429.994,144.783
433.086,152.538
436.177,110.297
439.268,108.06
442.357,51.8273
445.445,57.5983
448.533,23.373
451.619,11.1514
454.704,12.9332
457.788,28.7185
460.871,8.50711
463.953,20.2989
467.032,22.0939
470.112,3.89176
473.191,31.6925
476.267,41.4961
479.344,15.3022
482.418,25.111
485.493,-5.0779
488.565,22.7357
491.635,28.5514
494.707,16.3692
497.776,16.1891
500.843,36.0108
503.91,33.8344
506.975,7.65966
510.04,17.4865
513.104,5.3148
516.166,-6.85553
519.227,0.97541
522.288,8.80752
525.347,20.6407
528.406,-17.5252
531.461,-21.6901
534.517,-11.8544
537.573,13.982
540.625,-10.1809
543.678,13.6564
546.729,-10.5057
549.78,1.33231
552.828,1.17058
555.877,-2.99119
558.923,26.8471
561.968,8.6853
565.013,-3.47675
568.056,14.3609
571.098,12.1981
574.139,-5.96516
577.179,17.871
580.218,25.7064
583.256,11.5411
586.293,13.3749
589.329,5.20777
592.364,17.0396
595.396,-1.12959
598.429,4.69989
601.461,-19.4719
604.49,-5.64499
607.52,0.18036
610.547,-11.9957
613.573,5.82657
616.6,-14.353
619.623,1.46585
622.646,5.2828
625.67,-8.90232
628.691,2.91066
631.711,-25.2784
634.73,-7.46972
637.748,-19.6632
640.765,18.1409
643.78,-8.05727
646.793,-6.2578
649.807,25.539
652.82,-4.66678
655.832,21.1248
658.841,12.9137
661.851,26.6998
664.857,-1.51689
667.865,10.2634
670.87,26.0408
673.876,9.81502
676.879,5.5863
679.881,3.35442
682.882,7.11932
685.884,-5.11922
688.882,12.6391
