50.4719,-1200.53
53.7042,-95.6354
56.9354,1334.08
60.1654,2826.6
63.3944,3749.91
66.6222,3965.98
69.8489,4174.79
73.0745,3868.32
76.299,3876.57
79.5224,4237.5
82.7425,4469.1
85.9637,4719.35
89.1837,4386.24
92.4005,3849.74
95.6184,2879.84
98.833,2614.53
102.049,2525.78
105.261,2261.59
108.474,2095.92
111.685,2038.78
114.896,1894.14
118.104,1763.99
121.311,1746.31
124.519,1385.1
127.723,1452.33
130.927,1337.99
134.129,1238.06
137.331,1130.55
140.531,851.421
143.73,1082.67
146.928,670.289
150.125,772.259
153.321,668.57
156.516,559.208
159.71,572.164
162.902,609.425
166.092,610.98
169.282,656.818
172.471,708.927
175.657,597.298
178.845,475.919
182.031,498.78
185.213,273.871
188.397,445.184
191.578,186.705
194.76,-13.5707
197.938,-111.656
201.116,66.4409
204.294,220.713
207.469,-64.8511
210.643,-46.2591
213.816,58.4809
216.988,-158.639
220.161,24.374
223.331,61.5093
226.5,218.761
229.668,82.1207
232.834,61.5819
235.998,15.1347
239.162,148.777
242.325,-7.50127
245.488,-153.706
248.649,-81.844
251.807,-17.6848
254.966,-287.542
258.124,-273.297
261.279,-184.913
264.435,-582.462
267.587,-359.872
270.741,-399.214
273.891,-28.4174
277.043,-135.552
280.191,-150.548
283.339,-7.44122
286.485,395.769
289.632,191.048
292.776,324.464
295.919,559.983
299.061,605.604
302.202,697.327
305.342,747.152
308.48,729.077
311.618,799.103
314.755,715.229
317.89,465.454
321.023,425.812
324.156,290.234
327.288,218.753
330.42,159.369
333.548,180.115
336.677,174.922
339.803,107.856
342.93,14.8498
346.054,-10.0306
349.179,55.1466
352.301,4.44785
355.422,-12.162
358.543,211.283
361.662,-107.152
364.779,50.4997
367.896,-69.7642
371.011,-97.9448
374.126,185.957
377.239,-84.0602
380.352,-67.9974
383.463,-97.8563
386.573,10.3622
389.682,144.656
392.79,243.025
395.897,285.466
399.001,352.013
402.106,338.596
405.21,495.248
408.311,520.001
411.413,730.786
414.512,521.668
417.611,952.581
420.708,709.587
423.803,676.653
426.9,443.743
429.994,340.924
433.086,494.158
436.177,-64.5534
439.268,224.786
442.357,8.17503
445.445,-130.387
448.533,17.0965
451.619,-191.375
454.704,50.1966
457.788,47.8098
460.871,-56.5373
463.953,113.154
467.032,-95.0874
470.112,252.674
473.191,196.468
476.267,158.325
479.344,264.179
482.418,220.092
485.493,406
488.565,181.963
491.635,509.948
494.707,475.921
497.776,365.944
500.843,473.984
503.91,594.04
506.975,672.108
510.04,626.187
513.104,622.276
516.166,772.372
519.227,330.474
522.288,700.581
525.347,470.689
528.406,516.798
531.461,756.938
534.517,889.043
537.573,1099.14
540.625,997.267
543.678,981.352
546.729,1029.46
549.78,1137.52
552.828,1311.6
555.877,853.634
558.923,1299.68
561.968,1149.71
565.013,1151.72
568.056,925.704
571.098,897.666
574.139,945.602
577.179,753.51
580.218,345.389
583.256,685.237
586.293,183.052
589.329,444.833
592.364,120.578
595.396,250.318
598.429,-102.014
601.461,153.614
604.49,-4.7686
607.52,32.7734
610.547,-31.6985
613.573,-64.2178
616.6,113.182
619.623,134.565
622.646,-8.10408
625.67,185.141
628.691,388.364
631.711,155.53
634.73,176.639
637.748,183.69
640.765,422.679
643.78,183.607
646.793,206.505
649.807,315.305
652.82,258.039
655.832,148.706
658.841,-100.663
661.851,191.865
664.857,-69.6452
667.865,-59.2609
670.87,-162.917
673.876,-142.682
676.879,-186.489
679.881,-486.374
682.882,-194.336
685.884,-400.412
688.882,-174.536
691.88,-354.74
694.877,-261.029
697.873,-469.402
700.868,-365.859
703.86,-284.368
706.853,-310.999
709.845,-123.717
712.836,-252.525
715.824,118.612
718.813,179.623
721.799,162.577
724.786,229.405
727.77,360.172
730.755,250.812
733.737,255.39
736.718,595.873
739.698,640.26
742.677,274.549
745.657,280.705
748.635,470.798
751.611,434.791
754.584,232.72
757.558,488.512
760.531,294.203
763.504,155.794
766.475,89.2814
769.443,238.701
772.412,255.983
775.379,265.196
778.346,102.27
